_id,ltable_index,rtable_index,ltable_Length_ft,ltable_make_model,ltable_seller,ltable_location,ltable_year,ltable_price_US,ltable_hull_material,rtable_Length_ft,rtable_make_model,rtable_seller,rtable_location,rtable_year,rtable_price_US,rtable_hull_material,gold
241922,8021,3727,19,Sea Ray.SPX 190 OB,MarineMax Pensacola,"Pensacola, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Pensacola, FL",2017,Call for Price,Fiberglass,1
240906,8018,3713,19,Sea Ray.SPX 190,MarineMax Panama City,"Panama City Beach, Florida",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Panama City Beach, FL",2017,Call for Price,Fiberglass,1
240249,8016,3724,19,Sea Ray.SPX 190,MarineMax Long Island,"Lindenhurst, New York",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Lindenhurst, NY",2017,Call for Price,Fiberglass,0
237891,8009,3704,19,Sea Ray.SPX 190,MarineMax Dallas,"Lewisville, Texas",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Lewisville, TX",2017,Call for Price,Fiberglass,1
237234,8007,3715,19,Sea Ray.SPX 190,MarineMax Rogers,"Rogers, Minnesota",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Rogers, MN",2017,Call for Price,Fiberglass,1
237228,8007,3709,19,Sea Ray.SPX 190,MarineMax Rogers,"Rogers, Minnesota",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Rogers, MN",2017,Call for Price,Fiberglass,1
236922,8006,3737,19,Sea Ray.SPX 190,MarineMax Osage Beach,"Osage Beach, Missouri",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Pompano Beach, FL",2017,Call for Price,Fiberglass,0
236918,8006,3733,19,Sea Ray.SPX 190,MarineMax Osage Beach,"Osage Beach, Missouri",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Pompano Beach, FL",2017,Call for Price,Fiberglass,0
236914,8006,3729,19,Sea Ray.SPX 190,MarineMax Osage Beach,"Osage Beach, Missouri",2017,Request Price,Fiberglass,19,Sea Ray SPX 190 OB,"MarineMax Inc.
   ","Panama City Beach, FL",2017,Call for Price,Fiberglass,0
235897,8003,3714,19,Sea Ray.SPX 190,MarineMax Rogers,"Rogers, Minnesota",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Rogers, MN",2017,Call for Price,Fiberglass,1
234906,8000,3725,19,Sea Ray.SPX 190,MarineMax Buford,"Buford, Georgia",2017,Request Price,Fiberglass,19,Sea Ray SPX 190,"MarineMax Inc.
   ","Buford, GA",2017,Call for Price,Fiberglass,1
228166,7980,3665,19,Sea Ray.19 SPX,MarineMax Houston,"Seabrook, Texas",2016,31345,Fiberglass,19,Sea Ray 19 SPX,"MarineMax Inc.
   ","Seabrook, TX",2016,31345,Fiberglass,1
226495,7975,3664,19,Sea Ray.19 SPX,MarineMax Houston,"Seabrook, Texas",2016,Request Price,Fiberglass,19,Sea Ray 19 SPX,"MarineMax Inc.
   ","Seabrook, TX",2016,Call for Price,Fiberglass,1
226165,7974,3668,19,Sea Ray.19 SPX,MarineMax Pompano,"Pompano Beach, Florida",2016,Request Price,Fiberglass,19,Sea Ray 19 SPX,"MarineMax Inc.
   ","Pompano Beach, FL",2016,Call for Price,Fiberglass,1
223838,7967,3679,19,Sea Ray.19 SPX Outboard,MarineMax Houston,"Seabrook, Texas",2016,Request Price,Fiberglass,19,Sea Ray 19 SPX Outboard,"MarineMax Inc.
   ","Seabrook, TX",2016,Call for Price,Fiberglass,1
221495,7960,3674,19,Sea Ray.19 SPX,MarineMax Dallas,"Lewisville, Texas",2016,Request Price,Fiberglass,19,Sea Ray 19 SPX,"MarineMax Inc.
   ","Lewisville, TX",2016,Call for Price,Fiberglass,1
221165,7959,3678,19,Sea Ray.19 SPX Outboard,MarineMax Norwalk,"Norwalk, Connecticut",2016,Request Price,Fiberglass,19,Sea Ray 19 SPX Outboard,"MarineMax Inc.
   ","Norwalk, CT",2016,Call for Price,Fiberglass,1
220847,7958,3694,19,Sea Ray.19 SPX Outboard,Hall Marine Group-Sea Ray of Charleston,United States,2017,Request Price,Fiberglass,19,Sea Ray 19 SPX Outboard,"Hall Marine Group
   ",United States,2017,1,Fiberglass,1
208422,7921,3627,19,Monterey.204 Fs,Dry Harbour Marine,"Charlevoix, Michigan",2015,39266,Fiberglass,19,Monterey 204 FS,"Sales at Dry Harbour Marine
   ","Charlevoix, MI",2015,39266,Fiberglass,1
187365,7858,3612,19,Grady-White.Freedom 192,"Carolina Boat Brokerage , LLC","Charleston, South Carolina",2013,43500,Fiberglass,19,Grady-White Freedom 192,"Carolina Boat Brokerage, LLC
   ","Charleston, SC",2013,43500,Fiberglass,1
96440,7586,3535,19,Bayliner.195 Discovery,"Clarks Landing Marina-Point Pleasant Beach, NJ","Delran, New Jersey",2008,14900,Fiberglass,19,Bayliner 195 Discovery,"Clarks Landing Marina-Point Pleasant Beach, NJ
   ","Delran, NJ",2008,14900,Fiberglass,1
85419,7553,3536,19,Bayliner.19 Br,Port Harbor Marine,"Raymon, Maine",2006,13995,Fiberglass,19,Bayliner 19' BR,"Port Harbor Marine
   ","Raymon, ME",2006,13995,Fiberglass,1
64688,7491,3513,19,Chaparral.19 H2O Sport,"Fay's Boat Yard, Inc.","Gilford, New Hampshire",2016,Request Price,Fiberglass,19,Chaparral 19 H2O Sport,"Fay's Boat Yard, Inc.
   ","Gilford, NH",2016,1,Fiberglass,1
52140,82,68,35,Sea Ray.350 SLX,"B & E Marine, Inc.","Michigan City, Indiana",2015,Request Price,Fiberglass,35,Sea Ray 350 SLX,"B & E Marine, Inc.
   ","Michigan City, IN",2015,Call for Price,Fiberglass,1
50865,62,53,35,Sea Ray.350 SELECT,MarineMax Norwalk,"Norwalk, Connecticut",2016,268905,Fiberglass,35,Sea Ray 350 SELECT,"MarineMax Inc.
   ","Norwalk, CT",2016,268905,Fiberglass,1
50330,53,85,35,Sea Ray.SLX 350,MarineMax Dallas,"Lewisville, Texas",2017,Request Price,Fiberglass,35,Sea Ray SLX 350,"MarineMax Inc.
   ","Lewisville, TX",2017,Call for Price,Fiberglass,1
49860,46,56,35,Four Winns.H350,Boater's Landing,"Ft.Myers, Florida",2017,Request Price,Fiberglass,35,Four Winns H350,"Boater's Landing
   ","Ft.Myers, FL",2017,Call for Price,Fiberglass,1
49613,42,61,35,Four Winns.H350,Westchester Yacht Sales,"Mamaroneck, New York",2016,Request Price,Fiberglass,35,Four Winns H350,"Westchester Yacht Sales
   ","Mamaroneck, NY",2016,Call for Price,Fiberglass,1
49149,35,38,35,Formula.350 Crossover Bowrider,The Nautic Group,"Kemah, Texas",2016,Request Price,Fiberglass,35,Formula 350 Crossover Bowrider,"The Nautic Group
   ","Kemah, TX",2016,Call for Price,Fiberglass,1
48779,29,46,35,Formula.350 Crossover Bowrider,Lakeside Formula,"St. Clair Shores, Michigan",2017,Request Price,Fiberglass,35,Formula 350 Crossover Bowrider,"Lakeside Formula
   ","St. Clair Shores, MI",2017,1,Fiberglass,1
48027,5,50,35,Formula Boats.350 Crossover Bowrider,Glencove Marina,"Lake Ozark, Missouri",2015,299900,Fiberglass,35,Formula Boats 350 Crossover Bowrider,"Glencove Marina
   ","Lake Ozark, MO",2015,299900,Fiberglass,1
43263,940,628,28,Regal.2800 Bowrider,Alexander Marine USA Inc,"Seattle, Washington",2017,Request Price,Fiberglass,28,Regal 2800 Bowrider,"Alexander Marine USA Inc
   ","Seattle, WA",2017,Call for Price,Fiberglass,1
41580,930,625,28,Regal.2700 Regal,Sheltered Cove Marina,United States,2017,Request Price,Fiberglass,28,Regal 2700,"Sheltered Cove Marina
   ",United States,2017,1,Fiberglass,1
38740,913,641,28,Sea Ray.280 SLX,MarineMax Grand Lake,"Afton, Oklahoma",2016,Request Price,Fiberglass,28,Sea Ray 280 SLX,"MarineMax Inc.
   ","Afton, OK",2016,Call for Price,Fiberglass,1
35751,895,676,28,Sea Ray.SLX 280,MarineMax Branson,"Branson, Missouri",2017,Request Price,Fiberglass,28,Sea Ray SLX 280,"MarineMax Inc.
   ","Branson, MO",2017,Call for Price,Fiberglass,1
35571,894,664,28,Sea Ray.SLX 280,MarineMax Grand Lake,"Afton, Oklahoma",2017,Request Price,Fiberglass,28,Sea Ray SLX 280,"MarineMax Inc.
   ","Afton, OK",2017,Call for Price,Fiberglass,1
35406,893,667,28,Sea Ray.SLX 280,MarineMax Baltimore,"Baltimore, Maryland",2017,Request Price,Fiberglass,28,Sea Ray SLX 280,"MarineMax Inc.
   ","Baltimore, MD",2017,Call for Price,Fiberglass,1
34560,888,661,28,Sea Ray.SLX 280,MarineMax Dallas,"Lewisville, Texas",2017,Request Price,Fiberglass,28,Sea Ray SLX 280,"MarineMax Inc.
   ","Lewisville, TX",2017,Call for Price,Fiberglass,1
22889,819,582,28,Chris-Craft.Launch 28,Denison Yacht Sales - Palm Beach,"Lake Vermilion, Minnesota",2006,79900,Fiberglass,28,Chris-Craft Launch 28,"Denison Yacht Sales
   ","Lake Vermilion, MN",2006,79900,Fiberglass,1
17501,787,570,28,Chaparral.287SSX (15 hours),"Berry-Boger Yacht Sales, Inc.","North Myrtle Beach, South Carolina",2014,99900,Fiberglass,28,Chaparral 287SSX (15 hours),"Berry-Boger Yacht Sales, Inc.
   ","North Myrtle Beach, SC",2014,99900,Fiberglass,1
6709,722,698,28,Sea Ray.270 Select EX,Hall Marine Group-Sea Ray of Savannah,United States,2008,39900,Fiberglass,28,Sea Ray 270 Select EX,"Erwin Marine
   ","AL, United States",2008,64995,Fiberglass,0
